JPE_redd_id,date,survey_method,longitude,latitude,reach,reach_sub_unit,river_mile,redd_loc,pre_redd_substrate_size,redd_substrate_size,tail_substrate_size,fish_guarding,redd_measured,why_not_measured,pre_redd_depth,redd_pit_depth,redd_tail_depth,redd_length,redd_width,flow_meter,flow_fps,start_number_flow_meter,end_number_flow_meter,flow_meter_time,start_number_flow_meter_80,end_number_flow_meter_80,flow_meter_time_80,survey,run,species,age_index,age,date_measured,tailspill,fork
Redd_1061,2012-10-09,Snorkel,-122,40,R3,NA,2,RL,1-3,3-5,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1061,2012-10-22,Snorkel,-122,40,R3,NA,2,RL,1-3,3-5,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1062,2012-10-01,Snorkel,-122,40,R3,NA,2,RC,1-3,2-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1062,2012-10-09,Snorkel,-122,40,R3,NA,2,RC,1-3,2-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1062,2012-10-22,Snorkel,-122,40,R3,NA,2,RC,1-3,2-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1063,2012-10-01,Snorkel,-122,40,R3,NA,2,RC,2-4,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1063,2012-10-09,Snorkel,-122,40,R3,NA,2,RC,2-4,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1063,2012-10-22,Snorkel,-122,40,R3,NA,2,RC,2-4,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1064,2012-10-01,Snorkel,-122,40,R3,NA,2,RR,<0.1,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1064,2012-10-09,Snorkel,-122,40,R3,NA,2,RR,<0.1,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1064,2012-10-22,Snorkel,-122,40,R3,NA,2,RR,<0.1,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1065,2012-10-01,Snorkel,-122,40,R3,NA,1,RC,0.1-1,0.1-1,1-2,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1065,2012-10-09,Snorkel,-122,40,R3,NA,1,RC,0.1-1,0.1-1,1-2,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1065,2012-10-22,Snorkel,-122,40,R3,NA,1,RC,0.1-1,0.1-1,1-2,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,4,NA,NA,NA
Redd_1066,2012-10-01,Snorkel,-122,40,R3,NA,1,RL,1-2,3-5,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1066,2012-10-09,Snorkel,-122,40,R3,NA,1,RL,1-2,3-5,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1066,2012-10-22,Snorkel,-122,40,R3,NA,1,RL,1-2,3-5,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,4,NA,NA,NA
Redd_1067,2012-10-01,Snorkel,-122,40,R3,NA,2,RR,2-3,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1067,2012-10-09,Snorkel,-122,40,R3,NA,2,RR,2-3,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1067,2012-10-22,Snorkel,-122,40,R3,NA,2,RR,2-3,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1068,2012-10-01,Snorkel,-122,40,R3,NA,1,RC,2-4,2-4,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1068,2012-10-09,Snorkel,-122,40,R3,NA,1,RC,2-4,2-4,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1068,2012-10-22,Snorkel,-122,40,R3,NA,1,RC,2-4,2-4,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,4,NA,NA,NA
Redd_1069,2012-10-01,Snorkel,-122,40,R3,NA,1,RC,2-4,2-4,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1069,2012-10-09,Snorkel,-122,40,R3,NA,1,RC,2-4,2-4,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1069,2012-10-22,Snorkel,-122,40,R3,NA,1,RC,2-4,2-4,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,4,NA,NA,NA
Redd_1070,2012-10-01,Snorkel,-122,40,R3,NA,1,RC,1-2,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1070,2012-10-09,Snorkel,-122,40,R3,NA,1,RC,1-2,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1070,2012-10-22,Snorkel,-122,40,R3,NA,1,RC,1-2,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1071,2012-10-01,Snorkel,-122,40,R3,NA,0,RL,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1071,2012-10-09,Snorkel,-122,40,R3,NA,0,RL,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1071,2012-10-22,Snorkel,-122,40,R3,NA,0,RL,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,4,NA,NA,NA
Redd_1072,2012-10-01,Snorkel,-122,40,R3,NA,0,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1072,2012-10-09,Snorkel,-122,40,R3,NA,0,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1072,2012-10-22,Snorkel,-122,40,R3,NA,0,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1073,2012-10-01,Snorkel,-122,40,R3,NA,0,RL,1-3,1-3,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1073,2012-10-09,Snorkel,-122,40,R3,NA,0,RL,1-3,1-3,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1073,2012-10-22,Snorkel,-122,40,R3,NA,0,RL,1-3,1-3,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1074,2012-10-01,Snorkel,-122,40,R3,NA,0,RR,<0.1,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1074,2012-10-09,Snorkel,-122,40,R3,NA,0,RR,<0.1,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1074,2012-10-22,Snorkel,-122,40,R3,NA,0,RR,<0.1,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1075,2012-10-01,Snorkel,-122,40,R3,NA,2,RR,1-3,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1075,2012-10-09,Snorkel,-122,40,R3,NA,2,RR,1-3,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1075,2012-10-22,Snorkel,-122,40,R3,NA,2,RR,1-3,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1076,2012-10-01,Snorkel,-122,40,R3,NA,2,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1076,2012-10-09,Snorkel,-122,40,R3,NA,2,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1076,2012-10-22,Snorkel,-122,40,R3,NA,2,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1077,2012-10-01,Snorkel,-122,40,R3,NA,2,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1077,2012-10-09,Snorkel,-122,40,R3,NA,2,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1077,2012-10-22,Snorkel,-122,40,R3,NA,2,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1078,2012-10-01,Snorkel,-122,40,R3,NA,2,RC,1-3,1-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1078,2012-10-09,Snorkel,-122,40,R3,NA,2,RC,1-3,1-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1078,2012-10-22,Snorkel,-122,40,R3,NA,2,RC,1-3,1-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1079,2012-10-01,Snorkel,-122,40,R3,NA,2,RC,2-3,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1079,2012-10-09,Snorkel,-122,40,R3,NA,2,RC,2-3,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1079,2012-10-22,Snorkel,-122,40,R3,NA,2,RC,2-3,1-3,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1080,2012-10-01,Snorkel,-122,40,R3,NA,2,RC,2-3,2-4,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1080,2012-10-09,Snorkel,-122,40,R3,NA,2,RC,2-3,2-4,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,2,NA,NA,NA
Redd_1080,2012-10-22,Snorkel,-122,40,R3,NA,2,RC,2-3,2-4,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1081,2012-10-01,Snorkel,-122,40,R3,NA,2,RL,2-4,1-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1081,2012-10-09,Snorkel,-122,40,R3,NA,2,RL,2-4,1-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1081,2012-10-22,Snorkel,-122,40,R3,NA,2,RL,2-4,1-3,1-3,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,3,3,NA,NA,NA
Redd_1573,2018-10-01,Snorkel,-122,40,R2,NA,2,RC,1-2,1-3,1-2,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1574,2018-10-01,Snorkel,-122,40,R2,NA,2,RC,1-3,1-3,1-3,NO,TRUE,NA,20,24,18,105,92,Flow Bomb,2,621000,623080,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1575,2018-10-01,Snorkel,-122,40,R2,NA,2,RC,0.1-1,0.1-1,1-3,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1576,2018-10-01,Snorkel,-122,40,R2,NA,2,RC,1-3,1-3,1-3,YES,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1560,2018-10-01,Snorkel,-122,40,R1,NA,4,RC,1-2,1-2,1-3,NO,TRUE,NA,32,34,18,250,86,Flow Bomb,1,491000,492240,100,492000,493353,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1561,2018-10-01,Snorkel,-122,40,R1,NA,4,RC,2-3,1-3,1-3,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1562,2018-10-01,Snorkel,-122,40,R1,NA,4,RR,1-3,2-3,2-3,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1563,2018-10-01,Snorkel,-122,40,R1,NA,4,RC,1-3,2-4,2-3,YES,FALSE,FISH ON REDD,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1564,2018-10-01,Snorkel,-122,40,R1,NA,4,RL,2-4,2-3,1-3,NO,TRUE,NA,12,18,8,340,48,Flow Bomb,3,493000,495894,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1565,2018-10-01,Snorkel,-122,40,R1,NA,3,RC,1-3,2-4,2-4,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1566,2018-10-01,Snorkel,-122,40,R1,NA,3,RR,1-3,1-3,1-3,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1567,2018-10-01,Snorkel,-122,40,R1,NA,3,RR,2-4,2-3,1-3,YES,FALSE,FISH ON REDD,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1568,2018-10-01,Snorkel,-122,40,R1,NA,3,RL,0.1-1,1-3,1-3,NO,TRUE,NA,32,29,11,170,120,Flow Bomb,2,497000,500617,100,496000,497472,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1569,2018-10-01,Snorkel,-122,40,R1,NA,3,RC,1-3,2-3,2-3,YES,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1570,2018-10-01,Snorkel,-122,40,R1,NA,3,RL,0.1-1,1-2,1-3,NO,TRUE,NA,19,24,12,90,54,Flow Bomb,2,501000,503201,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1572,2018-10-01,Snorkel,-122,40,R2,NA,2,RC,2-4,1-3,1-2,NO,TRUE,NA,20,24,10,135,125,Flow Bomb,1,620000,620777,100,0,0,100,0,spring,Chinook,1,2,NA,NA,NA
Redd_1597,2019-10-01,Snorkel,-122,40,R2,NA,2,NA,2-3,3-4,3-4,NO,TRUE,NA,17,23,9,307,138,Flow Bomb,2,860000,861810,100,0,0,100,2,spring,Chinook,1,2,NA,NA,NA
Redd_1598,2019-10-01,Snorkel,-122,40,R2,NA,2,NA,1-2,2-3,1-2,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,2,spring,Chinook,1,2,NA,NA,NA
Redd_1599,2019-10-01,Snorkel,-122,40,R2,NA,2,NA,1-2,2-3,1-2,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,2,spring,Chinook,1,2,NA,NA,NA
Redd_1600,2019-10-01,Snorkel,-122,40,R2,NA,1,NA,1-2,1-2,2-3,NO,TRUE,NA,22,26,12,165,144,Flow Bomb,2,862000,863806,100,0,0,100,2,spring,Chinook,1,2,NA,NA,NA
Redd_1601,2019-10-01,Snorkel,-122,40,R2,NA,1,NA,0.1-1,0.1-1,1-2,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,2,spring,Chinook,1,2,NA,NA,NA
Redd_1602,2019-10-01,Snorkel,-122,40,R2,NA,0,NA,2-3,2-3,NA,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,2,spring,Chinook,1,2,NA,NA,NA
Redd_1603,2019-10-01,Snorkel,-122,40,R2,NA,0,NA,1-2,1-2,2-3,NO,TRUE,NA,29,32,15,216,132,Flow Bomb,2,864000,866062,100,0,0,100,2,spring,Chinook,1,2,NA,NA,NA
Redd_1604,2019-10-01,Snorkel,-122,40,R2,NA,0,NA,2-3,1-2,2-3,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,2,spring,Chinook,1,2,NA,NA,NA
Redd_1605,2019-10-01,Snorkel,-122,40,R2,NA,0,NA,1-2,1-2,2-3,NO,FALSE,SUB-SAMPLE,0,0,0,0,0,Flow Bomb,0,0,0,100,0,0,100,2,spring,Chinook,1,2,NA,NA,NA
Redd_0049,2002-10-10,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,spring,Chinook,0,NA,NA,NA,NA
Redd_0050,2002-10-10,Snorkel,-122,40,R3,NA,3,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,spring,Chinook,0,NA,NA,NA,NA
Redd_0051,2002-10-10,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,spring,Chinook,0,NA,NA,NA,NA
Redd_0052,2002-10-10,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,spring,Chinook,0,NA,NA,NA,NA
Redd_0053,2002-10-10,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,spring,Chinook,0,NA,NA,NA,NA
Redd_0054,2002-10-10,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,spring,Chinook,0,NA,NA,NA,NA
Redd_0055,2002-10-10,Snorkel,-122,40,R3,NA,2,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,spring,Chinook,0,NA,NA,NA,NA
Redd_0056,2002-10-10,Snorkel,-122,40,R3,NA,3,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,spring,Chinook,1,0,NA,NA,NA
Redd_0057,2002-10-10,Snorkel,-122,40,R3,NA,3,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,spring,Chinook,1,0,NA,NA,NA
Redd_0058,2002-10-10,Snorkel,-122,40,R3,NA,3,UNK,NA,NA,NA,UNK,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,spring,Chinook,1,0,NA,NA,NA
Redd_1117,2012-10-10,Snorkel,-122,40,R2,B,16,RL,1-3,1-3,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1117,2012-10-25,Snorkel,-122,40,R2,B,16,RL,1-3,1-3,1-3,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1118,2012-10-10,Snorkel,-122,40,R4,NA,15,RL,1-2,1-2,1-2,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1118,2012-10-26,Snorkel,-122,40,R4,NA,15,RL,1-2,1-2,1-2,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1119,2012-10-10,Snorkel,-122,40,R2,B,15,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1119,2012-10-25,Snorkel,-122,40,R2,B,15,RR,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1120,2012-10-10,Snorkel,-122,40,R4,NA,15,RL,1-2,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1120,2012-11-06,Snorkel,-122,40,R4,NA,15,RL,1-2,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1121,2012-10-10,Snorkel,-122,40,R2,B,15,RC,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1121,2012-10-25,Snorkel,-122,40,R2,B,15,RC,0.1-1,0.1-1,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1122,2012-10-10,Snorkel,-122,40,R4,NA,15,RL,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1122,2012-11-06,Snorkel,-122,40,R4,NA,15,RL,1-2,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1123,2012-10-10,Snorkel,-122,40,R2,B,14,RC,1-2,1-2,1-2,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
Redd_1123,2012-10-25,Snorkel,-122,40,R2,B,14,RC,1-2,1-2,1-2,YES,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,2,3,NA,NA,NA
Redd_1124,2012-10-10,Snorkel,-122,40,R4,NA,14,RL,1-3,1-2,1-2,NO,FALSE,UNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,spring,Chinook,1,2,NA,NA,NA
