OBJECTID,HUC12,BioAqRankSW,Shape__Area,Shape__Length
582,180101080408,5,193059363.773438,94708.7642643179
583,180101080406,5,126785415.683594,73989.3919892813
584,180101080701,5,73877107.5742188,69096.2503127265
585,180101080204,5,146127305.519531,87652.4795084958
586,180101060103,5,260103052.804688,96319.8284741398
587,180101060101,5,165458899.277344,66445.8914872909
588,180101050204,4,107541467.601563,50465.7782693744
589,180102120503,5,258265349.816406,88477.0113700043
590,180102111202,5,119096098.980469,56958.9796808614
591,180102090803,5,288731629.496094,90362.6483733511
592,180101010302,4,110497317.484375,46207.3716373214
593,180101090103,4,163084284.519531,70922.4122859745
594,180101100405,5,120292387.398438,69266.9066622858
595,180101100407,5,156753488.324219,67231.0144326186
596,180101100201,5,208927981.109375,78261.7176867556
597,180101030406,4,146844889.761719,57434.3020572462
598,180101050103,3,108033361.824219,56713.3965606441
599,180102120405,5,164234901.261719,63392.0875543337
600,180102120403,4,113183813.796875,53413.5471157432
601,180102120305,5,245951530.707031,95586.9662913067
602,180102120204,4,122866056.199219,64896.5072908965
603,180102110903,5,96985470.2265625,52452.4210730996
604,171003090106,3,10399500.3828125,14267.0891705788
605,171003090104,3,127824968.484375,69911.56619205
606,180500050502,3,20744530.6523438,47955.8946162565
607,180500050501,4,118983113.164063,52845.0045030005
608,180101090201,5,148115035.867188,61159.8989873978
609,180101100901,5,160584171.054688,75512.3597912124
610,180101100801,5,136239732.3125,71173.2317124515
611,180101100506,5,98173764.4804688,51486.8043331907
612,180101100706,5,241805938.191406,120670.151013691
613,180101100411,5,98922354.5195313,53432.3717305507
614,180201160306,3,126975242.421875,90260.7878093324
615,180101100302,5,229465476.578125,103218.206812289
616,180201160310,4,273328951.410156,179249.221862556
617,180101100402,5,74814754.6171875,47571.0084894165
618,180201160202,3,76771644.2539063,42987.5044101551
619,180101040403,3,194516007.871094,75385.7045189101
620,180101030205,4,108131311.4375,61906.8846150622
621,180101040208,5,105410535.476563,50488.9315303572
622,180201560403,3,92618172.65625,44677.2094016736
623,180102120102,5,189044859.207031,66889.0895623356
624,180201520402,3,153080551.960938,58883.0856131296
625,180102110403,5,250410708.269531,75767.163648909
626,180102110501,4,256307668.648438,80280.5163550666
627,180102110901,4,71762621.2851563,38192.5389127794
628,180102100102,4,83901793.0039063,42903.2525853915
629,180102100103,5,224791510.050781,83809.5228631255
630,180102080504,4,88925679.3828125,51971.2224126334
631,180102080606,4,186759486.988281,72940.8848077696
632,180500020901,5,77405951.4101563,49258.2496191369
633,180500020903,5,73564108.0507813,118318.990047054
634,180101100702,5,235395163.480469,104922.906982764
635,180201620201,4,92755557.4296875,50286.6363684283
636,180201160302,5,124670052.042969,72792.9395678637
637,180201150102,4,147119923.558594,60758.9108995043
638,180201160501,3,72681397.3164063,61111.1944096906
639,180201560406,5,179229024.261719,61922.8135436257
640,180201150503,3,119618479.613281,73045.7526196604
641,180201560501,3,89346567.3164063,58821.2195878494
642,180201550301,4,130800697.792969,53894.2479607315
643,180201520702,4,96841037.6289063,80862.7255849535
644,180201520302,3,74243541.6523438,49996.9135505485
645,180201520304,4,203797238.175781,84004.3791731318
646,180102110304,4,208497773.367188,67662.4702047616
647,180102110301,4,98036189.9570313,49547.8242929203
648,180102080102,3,119701691.558594,67979.1562410973
649,180102060802,4,171219136.96875,64167.8809536032
650,180500060303,5,167361826.238281,129926.271651384
651,180500060304,5,194727211.78125,90009.551169035
652,180500040904,4,98601990.8007813,111731.170917247
653,180500020802,5,398606613.65625,124331.609160205
654,180201620401,4,182201697.015625,78708.7369842863
655,180201620402,4,231887755.097656,76136.993755602
656,180201160703,4,261921378.144531,107840.84173011
657,180201160603,4,82082922.734375,41864.1211250949
658,180201040202,3,110780716.339844,60707.6189573403
659,180201040201,3,118857135.265625,61920.7965143344
660,180201570303,3,140993016.21875,62847.7111990013
661,180201570304,3,84257440.0585938,87626.1100395226
662,180201150602,3,80207771.6796875,85198.3681888873
663,180201560603,4,155628177.636719,97905.8014180815
664,180201540301,4,75371339.7109375,55768.7418398124
665,180201540304,5,169979328.101563,94263.2524969496
666,180201540201,4,80896400.015625,61979.5643186177
667,180200050404,5,156235466.433594,67668.3287834944
668,180200031303,4,128474512.195313,72768.4206565238
669,180102070104,4,152931753.183594,89570.3527233495
670,180102070405,2,97518021.5507813,69039.4915865672
671,180102060303,3,156751342.335938,73691.2243288524
672,180500030303,5,199001522.453125,115044.155048729
673,180500030304,5,156810685.058594,111281.207025113
674,180500030203,5,104586986.210938,101329.392434543
675,180500040804,4,117082250.976563,61067.9421596217
676,180500010109,5,146478499.097656,144594.000093912
677,180500010302,5,137491166.820313,104860.323369418
678,180500010401,5,493692171.019531,512704.882424149
679,180500010106,4,122928781.207031,106966.513770353
680,180400030701,5,214076171.738281,79625.9818635495
681,180500010103,5,130777460.695313,96735.9877535978
682,180500010108,5,154225929.011719,118110.695111071
683,180201630501,4,190954259.550781,78851.5761860432
684,180201630601,5,164315088.71875,94172.1158377496
685,180201041006,4,105321145.683594,66732.1336302865
686,180201041101,5,257682532.738281,86684.6995082245
687,180201040400,4,540183008.394531,138534.515686205
688,180201580206,5,220147009.347656,108860.057879512
689,180201570103,4,107365310.59375,85226.1900682332
690,180201550401,4,124712441.300781,56950.5656638062
691,180201560601,5,214310249.230469,95305.4708229203
692,180201560103,4,171653988.6875,81044.5172835915
693,180201550101,5,119902644.601563,62945.3809614014
694,180201530302,5,164960174.476563,78311.8682425499
695,180200031202,4,105523043.558594,71334.4438174787
696,180200031201,4,190868716.277344,86854.9130553341
697,180200031301,4,166733690.5,62816.5233368795
698,180200040301,4,208349371.964844,71166.1785369628
699,180200040206,5,167114066.9375,83585.9260806127
700,180200040106,2,127508194.390625,82436.6832138171
701,180600060204,4,160431994.628906,62940.4022466605
702,180600060104,5,139749853.9375,61822.6717719889
703,180600051508,4,169806679.914063,64466.2382763962
704,180600020803,5,100899189.109375,54437.7405330412
705,180500030105,5,165393037.289063,78648.8133721101
706,180500040302,5,211287415.359375,112362.81239255
707,180400030802,5,149573281.398438,77376.8737217019
708,180400121106,5,175668819.078125,80633.9697728182
709,180400030906,5,159318994.460938,253114.048789461
710,180201580205,5,130745245.21875,74693.4493632854
711,180201580401,5,250931390.136719,107494.986150649
712,180200030906,3,166250899.832031,63391.112367742
713,180200031003,5,105454573.722656,81309.3339547267
714,180200030708,2,195332989.761719,68817.8407281244
715,180200030501,2,317605934.929688,125419.769706704
716,180200030402,3,250792926.417969,88060.2419281737
717,180200030301,2,95670119.1992188,52335.3962759732
718,180102041405,3,143739646.71875,53826.1385317465
719,180600050701,5,83095449.515625,46782.8957887749
720,180600050702,4,76828182.1601563,49154.2670977129
721,180600051308,5,88733247.9726563,53377.5898312036
722,180600051503,4,166556772.984375,71742.2648777153
723,180600020705,5,207143334.246094,111273.058946441
724,180600020203,5,113588994.835938,66775.3833926866
725,180400020103,4,156192361.871094,60289.1921972079
726,180400020302,5,155373581.695313,100329.139169657
727,180400011904,5,229683270.566406,128085.992660269
728,180400020405,5,199046226.023438,80804.0940005419
729,180400030503,5,127131768.773438,69044.58782533
730,180400030901,3,165532067.640625,68588.3820765203
731,180400121105,5,139010324.808594,84677.7036279017
732,180400030403,3,96709989.0351563,92421.7803939472
733,180400030303,5,101908312.679688,92341.6320275469
734,180400030405,5,160406096.105469,137644.681748473
735,180400120903,4,83220461.3007813,85042.5629253001
736,180201630404,5,68637191.140625,58714.1972000017
737,180201610401,3,71555466.40625,53733.1113785973
738,180201590104,4,139224786.738281,72625.8061555217
739,180201590301,4,131889445.550781,84370.8619242773
740,180201210705,4,110909940.023438,70276.0708836433
741,180201590101,3,73127330.609375,45458.3774233186
742,180201210701,4,201280516.417969,67972.4712237156
743,180200030703,3,123141811.554688,67163.38630104
744,180201210401,2,84023517.0351563,60162.0063981136
745,180200030603,2,160188867.6875,66540.8485871207
746,180200030201,2,220800695.519531,67784.8435178124
747,180102041003,4,282740329.316406,90895.3965205784
748,180102040906,3,224235083.347656,78587.7204479384
749,180600060405,5,89871693.6132813,46826.1376491646
750,180600050605,3,97574255.9882813,61063.7525504647
751,180600051109,3,123460342.285156,61690.1406218738
752,180600051103,4,192128114.964844,88935.6324546159
753,180600051106,3,121470729.054688,72998.5599977569
754,180600020603,3,206709661.382813,77914.2927861074
755,180400091403,5,123487667.453125,58347.4396472993
756,180400510304,3,229001755.152344,146115.509995288
757,180400020404,4,323483977.296875,196272.066023286
758,180400030402,3,118917719.695313,56020.0675449896
759,180400030302,3,86024146.5273438,56671.9263023943
760,180400510302,3,126158971.972656,64833.7260078984
761,180400130703,5,83111013.671875,63472.9043981574
762,180201290603,4,250281237.378906,112737.841656716
763,180201250803,3,107156964.125,64432.1665596866
764,180201220803,5,127312697.542969,60663.7621952291
765,180201230505,3,86859194.4882813,42111.7833927155
766,180201210405,2,95103794.7421875,102941.105238502
767,180201210202,3,195909843.882813,68013.5451462297
768,180201220604,4,235215326.4375,87577.2920598212
769,180800030402,2,109930612.910156,57484.0418391851
770,180200030105,2,162278914.214844,69503.1336576351
771,180200021504,4,142678774.902344,120181.696337171
772,180102041101,2,198458553.304688,89397.6178774667
773,180200021103,3,80248529.15625,55385.7540597606
774,180200021202,2,164485327.078125,88157.4103773667
775,180600060705,5,156706479.644531,180545.80287113
776,180600060701,5,95213209.6015625,45801.5082202627
777,180600050503,2,140373149.734375,74113.9593652597
778,180600050407,4,65022620.8671875,60244.6601104631
779,180600050307,3,96043580.8867188,75199.2848514122
780,180600050902,3,68318983.8984375,44865.6925766947
781,180400140204,3,111566977.699219,64583.9111687983
782,180400010401,3,63131110.0585938,39519.0591540262
783,180400012005,4,253768402.667969,151807.594008022
784,180400011803,3,115366846.789063,100925.620799848
785,180400020401,3,63591073.0234375,46414.2005155686
786,180400510102,4,63869636.7773438,48236.2731466987
787,180400510203,4,153312953.300781,82243.3036382414
788,180400120702,3,97456702.8710938,56735.5364206673
789,180400110203,3,90176065.7421875,79678.7822764526
790,180400120601,3,81898487.2148438,62426.3603856794
791,180400130302,3,120368295.820313,105746.199009996
792,180201280503,4,144593583.675781,91987.9800560982
793,180201280401,2,164001677.765625,54282.2148572591
794,180201250503,3,168017404.8125,64739.7445749834
795,180201230502,3,69295240.421875,41780.3085472061
796,180201220303,3,151614669.660156,65345.3592863311
797,180201220206,2,164787581.074219,73996.881978531
798,180800030305,3,212351644.746094,116169.796615137
799,180200021402,2,108617383.964844,56888.7010608741
800,180102040106,2,134076586.886719,76803.7491739719
801,180600080502,5,115680514.03125,67286.6116110786
802,180600100603,4,67110376.921875,42354.6659139213
803,180600090102,5,181360961.15625,71389.4071682764
804,180600070503,2,76547204.9648438,53618.7968306144
805,180600050201,3,61624843.6992188,45538.9318819974
806,180600050301,3,61869440.7929688,51140.8852965056
807,180600040405,3,139072475.160156,95510.524675739
808,180600040204,3,162667055.660156,69844.0063013475
809,180600040203,2,86618615.3242188,49682.9735683319
810,180300120604,3,204823453.835938,75773.4741107385
811,180300120304,3,102409794.058594,65380.377549303
812,180600040201,3,161810036.476563,72849.1355847849
813,180300120403,2,100233985.035156,55000.5059013887
814,180300090902,2,79918708.4960938,57363.7597479887
815,180400070505,3,425866508.917969,147910.45497037
816,180400011801,3,61408047.3789063,86602.3428255214
817,180400080802,5,232210524.996094,109673.950758041
818,180400080701,4,134814614.363281,65996.5475928317
819,180400100604,3,168452250.597656,98470.8117411656
820,180400091103,5,161110413.253906,100326.115978122
821,180400100503,4,89979111.2890625,58420.081882063
822,180400100404,4,192909910.179688,94704.3189736737
823,180400130403,5,104015775.582031,66659.1360229289
824,180201280302,3,252472498.042969,96937.5960091626
825,180201250601,4,232905637.171875,94526.0441705094
826,160501020103,4,77293508.0078125,65487.1918901632
827,180201230310,3,553690445.582031,270126.117429729
828,180201220204,3,237822500.207031,86276.6605375161
829,180201220302,3,90200209.5,53366.5389852077
830,180800030705,2,389387211.628906,101199.697033959
831,180800030602,2,94374044.1640625,50412.066647928
832,180800020103,2,102168894.828125,49521.8515077351
833,180200020102,3,163276373.5625,63905.392122999
834,180200020704,2,195752534.917969,75558.7576055757
835,180200020405,3,117699444.039063,88836.7277096523
836,180200010404,4,284822775.394531,101542.982597055
837,180600080202,4,122080795.027344,62047.9130872906
838,180600080201,5,185310726.347656,78895.6868760641
839,180600070601,2,77062955.5742188,55829.9545718903
840,180600040301,3,220698013.84375,95447.6893705485
841,180300121301,3,108794965.585938,71962.1771035238
842,180300120504,2,103822907.617188,70859.1753355519
843,180300122201,2,65406032.03125,40893.2038184569
844,180300090907,4,110475385.953125,76003.1231125211
845,180400010204,2,145129529.570313,84812.6326961875
846,180400011001,3,199091301.21875,69979.5723886671
847,180400090602,4,96954324.203125,63964.544527861
848,180400090801,3,205162262.609375,76423.8344110146
849,180400100403,3,151117418.382813,62306.9145493246
850,180400100501,4,185871667.347656,72680.3238035224
851,180201290103,2,74091694.6171875,40019.8140522844
852,180201290104,5,164630547.847656,65510.9456255881
853,180400120104,4,224432664.804688,89711.053022134
854,180400100301,3,184572120.808594,67306.6610600233
855,160501010401,5,135288698.101563,54802.6883035301
856,160501020206,3,84229608.7304688,75250.2641708497
